35.961000;35.873000;34.466000;33.924000;31.418000;30.167000;27.296000;25.921000;23.167000;21.991000;19.748000;16.166000;14.638000;10.297000;8.448000;6.401000;3.127000;0.134000;4.403000;7.894000;7.093000;13.896000;15.382000;17.542000;18.420000;20.164000;22.891000;24.161000;23.664000;29.365000;30.684000;31.729000;32.354000;31.429000;31.505000;30.809000;27.723000;25.763000;24.381000;23.441000;20.722000;16.525000;16.230000;14.876000;12.851000;9.674000;7.630000;2.382000;2.852000;0.338000
34.261000;33.359000;32.432000;31.259000;30.243000;29.120000;26.237000;24.339000;22.922000;20.903000;18.052000;16.772000;13.179000;10.094000;7.288000;6.799000;3.231000;0.091000;5.497000;7.411000;8.072000;10.493000;13.719000;15.115000;17.352000;19.187000;21.727000;23.143000;25.061000;30.808000;31.057000;32.073000;33.613000;33.485000;31.981000;31.007000;28.555000;27.446000;25.834000;24.206000;21.626000;19.700000;15.208000;15.717000;12.334000;10.252000;7.815000;3.661000;2.471000;0.376000
32.720000;32.222000;31.168000;30.253000;29.761000;26.549000;25.174000;23.024000;21.150000;19.023000;17.061000;15.276000;13.303000;9.569000;7.920000;5.222000;3.202000;2.395000;5.735000;8.442000;8.108000;14.508000;16.249000;19.874000;18.354000;22.521000;24.324000;28.727000;29.896000;31.806000;34.641000;33.577000;36.450000;36.405000;33.830000;33.212000;31.670000;28.997000;27.628000;24.014000;22.803000;20.104000;18.829000;13.083000;13.731000;10.323000;8.881000;3.940000;2.559000;0.942000
30.699000;30.260000;29.795000;28.906000;26.775000;25.519000;24.961000;22.379000;20.154000;18.496000;16.235000;14.985000;12.280000;9.634000;7.143000;5.037000;4.877000;2.170000;5.670000;8.657000;9.020000;14.562000;17.369000;19.885000;19.778000;23.421000;25.636000;29.395000;32.000000;31.758000;33.174000;36.931000;37.568000;37.731000;36.352000;33.804000;32.981000;30.447000;27.052000;25.618000;23.878000;21.549000;18.516000;17.807000;11.895000;11.002000;8.850000;3.297000;2.294000;0.703000
28.239000;28.674000;27.765000;26.413000;24.614000;23.001000;22.594000;21.778000;19.379000;17.383000;15.735000;13.803000;11.160000;8.602000;6.119000;5.204000;4.564000;2.116000;5.953000;8.327000;9.576000;15.415000;17.924000;20.877000;19.089000;24.818000;26.636000;30.471000;32.954000;33.356000;34.580000;37.394000;38.988000;38.062000;37.376000;35.195000;32.106000;31.726000;28.823000;26.885000;24.321000;22.162000;20.957000;17.444000;15.089000;9.908000;6.962000;3.324000;0.877000;0.840000
25.796000;25.297000;24.258000;23.529000;22.176000;21.492000;20.269000;19.091000;17.665000;16.377000;14.482000;13.719000;11.863000;8.313000;6.007000;5.621000;4.813000;2.141000;5.707000;8.064000;9.078000;15.900000;18.771000;20.907000;20.039000;24.100000;26.703000;30.692000;32.398000;34.255000;36.113000;37.540000;0.000000;38.032000;37.000000;35.342000;33.522000;32.839000;30.956000;26.432000;24.036000;23.867000;20.034000;18.179000;15.007000;9.801000;9.425000;3.550000;2.977000;0.855000
23.927000;22.976000;22.688000;21.069000;20.078000;19.498000;18.390000;17.881000;16.263000;15.907000;13.551000;11.513000;10.941000;7.989000;3.752000;2.691000;1.941000;2.607000;3.499000;6.179000;9.865000;15.086000;18.882000;20.083000;20.298000;24.240000;27.330000;31.553000;33.350000;34.321000;37.598000;0.000000;0.000000;0.000000;38.045000;36.729000;33.249000;33.345000;31.332000;27.608000;24.705000;23.464000;20.920000;18.374000;15.939000;9.893000;9.076000;3.402000;2.933000;0.565000
20.199000;20.444000;19.997000;19.048000;18.502000;17.683000;16.880000;15.998000;14.175000;13.154000;12.935000;10.486000;9.868000;7.267000;3.238000;4.890000;3.080000;2.427000;5.134000;8.729000;11.486000;15.654000;18.846000;21.440000;20.714000;24.332000;27.283000;31.009000;33.523000;34.007000;37.986000;0.000000;0.000000;0.000000;38.117000;36.740000;33.014000;33.334000;31.098000;29.344000;24.828000;23.513000;21.030000;18.558000;15.089000;9.715000;9.634000;3.384000;2.500000;0.549000
18.906000;17.671000;17.004000;16.344000;16.791000;15.123000;14.789000;13.068000;13.315000;11.829000;10.031000;9.060000;8.628000;6.210000;3.892000;3.935000;2.635000;2.513000;5.873000;8.483000;11.775000;15.605000;18.148000;20.024000;20.204000;24.643000;27.944000;31.862000;33.111000;34.324000;37.238000;0.000000;0.000000;0.000000;38.695000;36.574000;33.701000;33.498000;31.096000;27.956000;24.753000;23.120000;20.870000;18.292000;15.148000;9.226000;9.583000;3.096000;2.040000;0.593000
15.587000;15.078000;14.928000;14.121000;13.478000;13.892000;12.234000;11.877000;11.674000;10.370000;9.289000;8.180000;7.662000;3.221000;2.149000;3.209000;2.438000;2.120000;5.674000;8.169000;11.801000;15.089000;18.613000;20.377000;20.352000;24.251000;26.043000;30.895000;32.480000;34.719000;36.313000;37.971000;0.000000;38.008000;37.422000;34.235000;34.386000;32.398000;30.521000;27.067000;24.723000;23.675000;20.070000;18.594000;15.426000;9.827000;9.079000;3.778000;2.528000;0.980000
12.135000;12.627000;12.275000;11.514000;11.607000;10.248000;10.321000;8.742000;8.572000;7.158000;8.683000;7.776000;3.334000;4.330000;2.213000;3.128000;2.058000;2.423000;5.508000;8.580000;11.070000;15.577000;17.364000;20.116000;19.773000;24.313000;26.840000;30.018000;32.915000;33.933000;36.434000;37.648000;36.222000;38.954000;37.058000;34.656000;33.799000;32.031000;28.091000;27.688000;24.340000;21.319000;19.037000;17.970000;15.709000;9.149000;9.906000;3.768000;2.772000;0.718000
9.411000;9.731000;9.102000;9.075000;8.415000;8.772000;8.261000;6.513000;6.630000;5.545000;6.286000;3.710000;4.203000;4.077000;1.589000;3.536000;2.512000;2.790000;5.659000;8.123000;11.005000;14.949000;17.808000;19.368000;19.635000;23.525000;25.850000;27.335000;31.606000;32.122000;35.037000;36.898000;35.528000;35.612000;34.534000;34.253000;32.872000;29.085000;27.908000;26.434000;23.720000;21.123000;18.019000;17.486000;13.602000;9.188000;9.792000;3.749000;2.386000;0.559000
5.087000;5.814000;6.605000;6.536000;6.477000;5.060000;5.856000;4.568000;4.425000;4.845000;2.746000;3.478000;3.539000;3.075000;1.092000;2.085000;2.232000;0.921000;5.312000;8.304000;10.705000;14.948000;16.192000;19.828000;18.066000;22.977000;24.866000;26.087000;30.851000;31.696000;34.901000;33.517000;36.582000;36.190000;35.542000;33.975000;31.112000;28.456000;27.510000;25.097000;22.377000;20.890000;18.219000;15.047000;13.009000;8.954000;9.231000;3.499000;2.988000;0.065000
2.687000;2.375000;3.754000;3.189000;3.634000;3.921000;3.762000;2.659000;2.139000;0.029000;2.211000;2.738000;2.403000;2.648000;0.229000;2.996000;2.009000;0.464000;3.777000;5.441000;8.141000;10.984000;13.965000;18.729000;17.025000;21.136000;24.772000;25.752000;29.756000;30.717000;30.596000;32.263000;34.761000;33.006000;32.153000;31.473000;28.639000;28.243000;26.539000;24.368000;21.933000;19.073000;17.313000;15.614000;12.084000;8.990000;8.891000;3.105000;2.412000;0.586000
2.094000;2.435000;2.757000;2.925000;2.200000;2.554000;2.376000;2.126000;0.526000;2.024000;2.983000;2.424000;2.025000;2.298000;0.025000;2.445000;2.324000;0.237000;5.383000;8.441000;10.621000;13.017000;12.930000;17.948000;16.990000;20.385000;23.022000;25.776000;25.039000;28.440000;30.484000;31.882000;32.339000;32.832000;31.056000;30.319000;27.957000;26.441000;25.181000;23.107000;20.392000;18.762000;16.007000;14.492000;12.327000;7.277000;8.327000;2.649000;2.770000;0.848000
2.158000;2.611000;2.393000;2.005000;2.573000;2.024000;2.430000;0.219000;2.903000;2.191000;2.622000;2.827000;2.949000;2.806000;0.011000;2.934000;2.373000;0.953000;5.594000;8.198000;10.862000;12.891000;11.744000;13.208000;15.282000;19.678000;22.490000;24.160000;25.650000;26.419000;26.667000;27.094000;28.911000;28.955000;27.567000;26.305000;26.088000;25.267000;24.620000;22.473000;19.800000;17.636000;15.204000;13.734000;11.286000;7.342000;8.763000;2.706000;2.508000;0.051000
2.654000;2.437000;2.437000;2.428000;2.352000;0.217000;0.423000;2.470000;2.227000;2.421000;2.857000;2.676000;2.187000;2.858000;0.880000;2.280000;2.465000;0.240000;5.004000;7.034000;9.437000;11.092000;10.774000;14.967000;16.643000;16.596000;21.381000;22.079000;23.967000;24.576000;24.313000;25.547000;26.299000;26.317000;25.073000;24.931000;24.835000;23.981000;22.934000;21.585000;18.054000;16.179000;14.275000;12.744000;10.787000;6.695000;7.574000;2.151000;2.474000;0.455000
3.484000;3.644000;3.745000;3.154000;0.298000;2.543000;2.463000;2.064000;2.832000;2.015000;2.340000;2.963000;2.314000;2.042000;0.101000;2.202000;2.652000;0.528000;5.891000;7.727000;9.473000;11.581000;10.355000;13.704000;15.911000;16.844000;16.933000;20.097000;21.881000;22.385000;22.201000;23.196000;24.232000;24.517000;23.534000;22.018000;22.519000;21.689000;20.823000;19.853000;16.494000;15.227000;13.622000;12.614000;10.166000;6.111000;7.727000;2.053000;2.565000;0.908000
3.059000;3.239000;3.528000;0.003000;2.831000;2.102000;2.778000;2.753000;2.493000;2.694000;2.520000;2.876000;2.389000;2.224000;0.197000;2.454000;2.100000;0.978000;5.652000;6.872000;8.522000;10.299000;8.037000;12.644000;14.814000;15.707000;16.799000;15.365000;19.078000;20.289000;20.652000;21.709000;22.332000;21.578000;21.443000;20.653000;20.824000;19.609000;18.503000;17.870000;15.611000;14.347000;12.645000;10.243000;9.958000;5.625000;6.549000;2.385000;2.176000;0.816000
3.959000;3.571000;0.987000;2.648000;2.277000;2.536000;2.966000;2.330000;2.147000;2.689000;2.316000;2.251000;2.048000;2.836000;0.269000;2.971000;2.472000;0.709000;5.661000;6.319000;8.032000;9.401000;7.372000;11.351000;12.891000;13.084000;14.324000;15.125000;14.426000;18.933000;18.194000;18.648000;19.172000;19.890000;18.437000;18.242000;18.435000;17.684000;16.573000;15.376000;13.087000;10.785000;9.036000;7.688000;6.586000;5.050000;3.923000;2.302000;0.468000;0.323000
3.229000;0.384000;2.857000;2.393000;2.571000;2.940000;2.879000;2.818000;2.467000;2.036000;2.276000;2.065000;2.746000;2.889000;0.085000;2.590000;2.918000;0.346000;4.984000;6.119000;7.504000;8.818000;6.502000;9.460000;10.254000;12.937000;12.840000;13.946000;14.481000;13.791000;15.523000;16.148000;17.698000;16.241000;16.093000;15.364000;16.060000;15.053000;14.434000;13.802000;10.697000;10.898000;11.163000;10.801000;9.751000;8.679000;7.778000;5.068000;4.861000;0.852000
0.729000;0.367000;0.858000;0.113000;0.456000;0.940000;0.776000;0.298000;0.679000;0.385000;0.451000;0.029000;0.625000;0.702000;0.925000;0.588000;0.914000;0.186000;4.462000;5.686000;6.063000;7.754000;5.931000;8.479000;9.784000;10.149000;10.553000;11.758000;12.628000;12.440000;11.005000;13.342000;14.233000;14.330000;13.579000;13.689000;12.153000;12.361000;11.479000;8.128000;10.094000;9.151000;10.728000;9.930000;8.093000;7.666000;6.221000;5.428000;4.188000;0.740000
3.553000;3.741000;3.451000;3.694000;3.785000;3.604000;3.320000;0.143000;3.398000;3.970000;3.493000;3.452000;3.784000;3.421000;0.658000;3.996000;3.536000;0.041000;4.513000;5.398000;5.863000;6.206000;4.354000;7.794000;7.810000;8.444000;8.532000;9.159000;9.157000;10.985000;10.985000;9.120000;11.185000;11.619000;11.782000;10.384000;10.567000;9.651000;7.274000;8.873000;8.148000;7.278000;9.371000;8.043000;7.651000;6.893000;6.591000;5.672000;4.860000;0.326000
3.762000;3.049000;3.653000;3.845000;3.763000;3.751000;3.969000;0.404000;3.714000;3.720000;3.442000;3.201000;3.100000;3.531000;0.620000;3.010000;3.036000;0.362000;4.428000;4.904000;5.090000;5.060000;3.969000;5.511000;5.521000;6.706000;6.297000;7.974000;7.084000;7.029000;8.838000;8.008000;6.896000;8.399000;8.501000;8.028000;7.462000;5.730000;7.117000;6.801000;6.055000;5.094000;7.533000;7.225000;6.152000;0.000000;0.000000;0.000000;4.547000;0.707000
3.382000;3.844000;3.884000;3.049000;3.657000;3.158000;3.461000;0.777000;3.892000;3.077000;3.433000;3.350000;3.490000;3.340000;0.045000;3.670000;3.477000;0.791000;3.452000;4.897000;4.463000;4.426000;1.023000;4.028000;4.814000;4.530000;4.604000;4.435000;4.923000;5.216000;5.861000;5.813000;5.161000;3.645000;5.339000;5.654000;3.147000;4.958000;4.881000;4.844000;4.999000;4.991000;6.898000;5.377000;5.910000;0.000000;0.000000;0.000000;4.971000;0.309000
3.546000;3.961000;3.592000;3.016000;3.067000;3.003000;3.236000;0.832000;3.857000;3.148000;3.333000;3.850000;3.218000;3.108000;0.786000;3.416000;3.871000;0.677000;3.087000;3.962000;3.978000;3.618000;0.964000;3.816000;3.610000;2.419000;2.159000;2.053000;2.577000;2.985000;2.581000;2.255000;2.355000;3.254000;0.761000;0.807000;0.611000;2.491000;2.282000;2.148000;2.542000;2.632000;4.285000;4.339000;4.533000;0.000000;0.000000;0.000000;4.257000;0.665000
3.573000;3.261000;3.420000;3.153000;3.463000;3.008000;3.995000;0.227000;3.378000;3.880000;3.436000;3.180000;3.917000;3.058000;0.766000;3.108000;3.545000;0.995000;3.750000;3.688000;3.052000;3.161000;0.557000;3.542000;3.852000;2.808000;2.013000;2.040000;2.091000;2.535000;2.855000;2.976000;2.997000;3.453000;3.270000;3.890000;0.543000;2.946000;2.288000;2.858000;2.687000;2.122000;4.917000;4.309000;4.613000;4.316000;4.707000;4.031000;4.815000;0.382000
3.402000;3.490000;3.916000;3.869000;3.588000;3.786000;3.735000;0.224000;3.110000;3.889000;3.623000;3.080000;3.677000;3.849000;0.570000;3.915000;3.161000;0.723000;3.622000;3.798000;3.956000;3.776000;0.811000;3.491000;3.571000;2.593000;2.078000;2.083000;2.240000;2.850000;2.274000;2.759000;2.467000;3.179000;3.214000;3.094000;0.965000;2.018000;2.783000;2.862000;2.585000;2.124000;4.071000;4.745000;4.589000;4.582000;4.136000;4.309000;4.289000;0.416000
3.544000;3.299000;3.357000;3.798000;3.945000;3.008000;3.543000;0.877000;3.663000;3.199000;3.752000;3.449000;3.924000;3.186000;0.043000;3.504000;3.205000;0.743000;0.423000;0.884000;0.494000;0.382000;0.999000;0.569000;0.947000;0.767000;0.320000;0.206000;0.604000;0.802000;0.744000;0.157000;0.447000;0.739000;0.861000;0.549000;0.730000;0.810000;0.778000;0.236000;0.381000;0.596000;0.431000;0.142000;0.530000;0.691000;0.347000;0.831000;0.577000;0.534000
